id,Price_euros
6,1147.1099630781105
8,1027.7914552074906
14,1879.0790660039206
21,1828.180800738212
22,804.1604546544959
27,1275.2465744033002
29,985.435805573497
32,863.3944871642684
38,761.1441182655049
41,1195.62716179049
59,381.62352751666776
60,1143.6477161354737
62,1608.5600137344509
71,1226.7032054998463
75,1169.280576672923
76,1419.3558249488633
77,1671.9481354013433
81,1185.9287304757768
82,905.6479952201028
83,913.0960312317844
86,1321.148986239194
87,1378.4623265839928
88,1140.165074507936
90,843.4202079863054
91,1349.1091225186346
93,983.5190447818344
97,956.9924282300987
104,858.722897695991
108,1452.1453537707548
114,1168.7745422606363
115,1627.5423863656465
122,1075.97196124007
128,519.4597912288589
133,1319.4984857099485
140,1120.0136456788737
143,1034.7723857285046
145,752.0812311625334
146,1147.798554643754
149,1260.7532452389105
151,947.0939595208586
152,1281.9647096060753
153,421.47566166004754
157,680.895549243793
158,1128.1910776050609
160,1014.4179463609752
170,743.2386187765898
173,1177.9929471896544
175,862.6997881361898
179,1051.0242301227727
180,891.9491237552182
181,1663.2491879640702
182,1439.3360786344879
183,745.9416821528235
184,533.9271097757123
186,2730.685638476532
195,3578.62309204868
206,1599.4996963782482
211,2149.1962186434907
215,2604.535436249487
224,1009.7112712750265
226,1003.6258361041919
231,981.9031206218709
235,910.2232963033346
237,3122.9536493875303
238,382.56658455978055
240,1175.8503143620146
250,1139.7672785475993
251,871.2214418718166
255,1066.3159504547634
257,1179.0652414376464
259,1463.386131544969
260,1152.5408988046602
264,1067.069871885753
265,673.908661070865
273,941.2524149919903
277,1023.2310431534281
278,1606.5890114028311
279,1277.3550504335594
285,2427.7205237206063
286,808.7260019201907
287,1869.4364118702078
294,735.0562357604643
295,1933.053543234832
297,1630.9115344790084
298,1499.773097293008
299,1026.3635704226285
304,2016.7219283589534
309,636.7554123019447
310,385.1747497472026
312,2092.573641694127
316,1046.2945908246356
317,855.2886122334709
326,698.9961138356837
334,955.4314141202962
336,848.7827554273264
337,1639.1599664483701
338,2020.6413660501098
343,934.4208602284015
346,1116.0388568466005
350,489.6212201961663
357,1166.1477630525333
358,855.5124706038025
363,786.4776904560038
364,1228.2319899876857
369,1141.8799914029291
371,1092.8932496168231
376,1648.5755221599643
383,953.7495288477893
384,1165.3575486352147
385,998.7093024034114
386,945.6426338625416
391,942.8144582443214
394,777.8701392671072
397,1183.1708485790869
398,800.1107293196941
416,1551.5603101479587
417,2031.5381137914587
419,1355.359427044636
421,742.6953101763793
428,159.54778912102896
432,1346.4475126093312
438,407.7633522291908
440,635.6619793422565
443,891.3394040419179
445,531.1974614066098
446,1322.9479070587495
457,878.7703010682925
459,1015.6242015602414
461,684.1179938852014
462,1292.595210615446
463,521.7583073181681
468,1287.1010029596464
473,816.1625285569575
477,1984.1621043139112
479,1451.46499717795
480,1092.6505150302855
483,1624.113179437968
487,972.7937146281862
492,2245.5310604248225
496,709.0502149398422
501,1242.3889080348404
502,1148.398364444835
505,965.0332752614972
507,2221.1259707882855
508,986.9572812631769
513,853.3591940645441
514,449.14702277664776
516,2245.882590067906
521,1694.6921637881355
524,1101.5951982959907
527,1085.6723589268795
529,1909.9257968537654
534,1333.7926477992182
537,2063.102800240832
539,1961.1093466691623
540,715.1752677326473
542,809.0026825700974
545,945.6426338625416
548,915.7565103286831
551,413.15028670981025
552,488.5056537735121
556,1217.7030592806004
567,1122.3398687203962
573,2126.051489679669
582,1204.4727802704888
584,886.3341489208062
585,1027.5899066096454
586,828.0631144439477
587,4082.183053037402
592,701.446773318154
605,1044.2075026549737
608,1422.0137417319079
610,722.5117252688647
612,609.8399403479127
617,1381.9009551429617
618,1272.7904048754676
620,417.90483559016747
621,1978.816440209363
