id,Price_euros
6,1386.2698071474579
8,1164.9706548025001
14,1969.6523207025862
21,2066.6351854055847
22,784.0879072869926
27,1497.2949652800066
29,1022.1637127906621
32,988.4608043788061
38,786.6682290809981
41,1472.0425252048399
59,448.5053049081645
60,1336.0795946273702
62,1640.4589430799724
71,1201.2555241897576
75,1498.425335699093
76,1725.826558747342
77,1916.3400980143688
81,1445.7858679519481
82,1077.5026218544422
83,1060.8208978736338
86,1475.3208810969745
87,1636.5640682091434
88,1352.093073930243
90,959.8549517931953
91,1699.5031621333774
93,838.7512674471233
97,1028.9338104094468
104,849.2761131822645
108,1665.5314674869483
114,1331.126483453576
115,1780.262437558124
122,1193.8347775355567
128,606.3679432896007
133,1789.3364801090447
140,1257.8892321693588
143,1166.8648258351614
145,953.953629326217
146,1307.8117042996528
149,1356.1267455831476
151,1027.5030645102984
152,1482.0869397679458
153,458.1554179438766
157,724.6247216607288
158,1270.7281289879857
160,1144.7824548548351
170,712.1611287980272
173,1400.5427989738077
175,995.3297571786642
179,1249.1819995411097
180,1010.8006793235027
181,1836.8236464060315
182,1790.3283364438594
183,875.0533850621514
184,565.3571809869413
186,2875.608313181756
195,3334.29886168644
206,1747.5742951752559
211,2309.5850630587015
215,2783.5863355851848
224,1132.9528942841694
226,1106.483814096092
231,1072.3094304707126
235,988.376916927103
237,3144.78132900513
238,418.25428267274265
240,1311.8680091529754
250,1289.7487532110626
251,999.4900924055265
255,1124.4119288934794
257,1490.5579152408363
259,1556.2520895639636
260,1285.2172174580473
264,1266.3260496081894
265,798.6609027317642
273,1084.8483217336743
277,1176.4695618323774
278,1832.0641542999247
279,1436.6010800216318
285,2551.0013000774543
286,894.2651559620923
287,1963.8497689182923
294,850.7721738293985
295,2020.4701422386229
297,1995.8631205850575
298,1258.2257761148321
299,1149.6578601022443
304,2140.7825364325295
309,747.9951415707562
310,464.18971146087796
312,2790.2163652500153
316,946.7387730834257
317,1030.4357452929744
326,784.3328062342938
334,1141.7943999430222
336,1009.2441953897197
337,1685.3827244675972
338,2556.6347602235455
343,1047.146875101581
346,1233.743858251457
350,555.9501753743643
357,1424.383069053683
358,868.5231910636589
363,890.6205783980765
364,1725.0232411702568
369,1296.5107364712037
371,1301.6594018824203
376,1808.8656410148938
383,1018.1288618097022
384,1353.240442248657
385,1104.1792531251908
386,1058.9645378888981
391,1046.5709291499447
394,986.5271115197892
397,1248.8156278546167
398,831.7883056596107
416,1938.1181561241096
417,2162.197006924085
419,1712.2221831132847
421,773.4615871332772
428,276.2117756060203
432,1669.7139801499784
438,483.5348958975737
440,862.7736698493358
443,1026.521079594358
445,642.9122618419733
446,1400.882441917699
457,992.3597034332396
459,1170.8381970776888
461,873.3882923019479
462,1105.822008074381
463,623.986093086794
468,1396.6317910313378
473,933.8477499103842
477,2469.7550469858884
479,1489.4742916627815
480,1339.0400393288646
483,2020.9600097562998
487,1010.003607602475
492,2738.946056409402
496,826.9595757703995
501,1494.475638747626
502,1345.6427693432042
505,1037.8499995642617
507,2484.671873041416
508,1096.9635842389741
513,1017.7303909559402
514,525.2571846782107
516,2338.659755640049
521,1762.6122395002876
524,1152.3802803032236
527,1180.05319849205
529,2288.4225688113456
534,1546.5534096702527
537,2217.5647944646475
539,2307.878389189123
540,853.6003418586258
542,873.2182397820983
545,1058.9645378888981
548,1001.5034076420781
551,565.8217578957825
552,581.8048485887153
556,1538.022095574303
567,1264.2427821428041
573,2502.9034117011824
582,1454.218114328516
584,1086.6893464215536
585,1139.0323863771619
586,961.2000233438281
587,4701.203573831369
592,901.893478108921
605,1189.0994622702938
608,1680.721124971455
610,733.1525874131931
612,708.8178646750268
617,1661.909723791974
618,1455.0310336357256
620,409.16465688204084
621,2151.008717942438
630,1216.3953554838545
632,1499.0748380372997
635,1235.5624964871088
641,549.2734707538112
644,589.6875347691348
649,1017.1417366120271
651,1231.986712796638
653,968.3886107045223
655,1339.7801076796059
659,729.1793457129734
660,1359.7299627203129
663,860.6753498930441
666,1313.1704489333565
668,531.2061712259178
673,1569.8841505708951
674,1417.4495280013953
675,1391.0106181680767
679,677.4769903661822
684,1761.3488374049107
685,1216.602416872739
688,599.2264832492993
689,1928.8216796882648
695,315.2325745002946
702,1263.2902384636225
705,695.9634394187033
706,329.0565947021309
708,706.2125934495706
714,1205.6366739420155
719,1249.6328766162073
724,876.1263974935724
725,1062.3656118659374
726,1106.4975488464904
727,1110.1579937996269
733,374.69745391654044
736,1651.142686310272
737,942.177518875627
744,1243.2532523979671
746,2138.1638007940433
751,1209.6673009561423
756,1110.7222181562017
758,2719.355377797927
761,1379.6369486706308
764,909.8278346727849
765,841.3047634845481
771,1080.799674916674
776,1636.3005540579124
777,1536.4881949255064
779,1372.48102677636
780,1367.5719474184211
781,946.7266897007585
783,1066.2276185205205
797,535.0765120495942
800,1052.4222489615474
802,1640.69084004342
805,1447.4464681566328
806,990.9399943797123
807,223.02089583218276
810,630.0860883252255
811,1245.6186109755372
816,1591.8930862348739
817,414.6013266278515
819,829.0223109842726
820,695.5386527578562
822,1240.080468553847
826,1132.3254511374817
831,2115.2856954082617
833,1185.0539133608572
834,1748.1867451881635
835,1029.4873669100962
837,2060.211257051103
845,1040.7352344768378
846,654.1193484133285
854,850.7904970083265
857,1240.200443027566
858,1195.3535243430192
861,1025.934286730736
862,303.42530509000613
863,848.6133590432671
865,1205.6366739420155
870,1421.723236704007
875,1617.5965198203671
880,411.9664310224653
885,995.8339514081626
886,288.4939318731514
887,2209.983821407183
889,1353.1945975998678
892,1384.5360959914374
896,1628.1104763491385
898,1159.6349806783232
900,315.2325745002946
901,873.3882923019479
903,896.9236458031609
905,1215.2251305536251
906,1197.3314790947995
908,1377.9681280699442
910,1005.4771513985875
912,1202.5164204826806
917,1709.8308618992946
918,1664.2342018772374
920,997.7263507353471
922,893.4253582837916
925,2604.730460898347
927,756.4458815780613
930,1323.6999713643727
935,1934.5058591807156
936,1268.0116498364155
937,915.2905691915774
